OBJECTID,old_collision,pedes_collision,gridid,Shape_Length,Avg_price,Avg_SKY,Avg_VEGETATION,Avg_BUILDING,Avg_ROAD,Avg_SIDEWALK,Avg_VEHICLE,Avg_armchair,Avg_bench,Avg_building1,Avg_fence,Avg_light,Avg_plant,Avg_poster,Avg_signboard,Avg_stairway,Avg_streetlight,Avg_traffic_light,num_park,num_store,num_supermarket,num_foodmarket,num_superfoodmar,num_traffic,num_bank,num_school,num_residential,num_agingfaculty,num_hospital,num_drugstore,num_clinic,num_streetgov,Avg_old,Avg_total,Avg_carNumAll,Avg_landuse_green,num_market,landuse_commercial,landuse_estates,landuse_estates_new,landuse_estates_old,landuse_estates_villa,road_width,min_lanes,lanes_wide,speedlimit,num_junction,num_subbus,num_hos_cli,len_x_car,OBJECTID_1,POINT_X,POINT_Y
374,0,1,3.10E+11,199.9999999,48056.11111,0.522182147,0.145259857,0.085449537,0.172373136,0.028055827,0.009762446,0,0,0.085449537,0.0033439,0,0.014004389,0,0.0046374,0,0.000173251,0,0,4,0,3,3,15,1,1,15,0,2,1,0,2,2.71803279,15.2557377,578,22689.96553,3,0,548315.3574,69605.94148,24144.02095,454565.354,6,2,3,50,1,3,2,115599.9999,374,13510285.79,3659065.805
511,0,0,3.10E+11,199.999977,82537,0.321318309,0.374195099,0.03178819,0.133777301,0.046518008,0.008508046,0,0,0.03178819,0.000517527,0,0.001622518,0,0.000750224,0,0.000117302,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0.46818182,3.69090909,528,191283.3467,0,0,465913.0384,1150.557996,6816.261323,457946.2507,9,3,3,40,0,0,0,105599.9879,511,13511144.59,3658800.991
372,0,0,3.10E+11,200.0000333,52164.26667,0.574218114,0.061202685,0.124754906,0.154977798,0.014571826,0.01104641,0,0,0.124754906,0.000912031,0,0.020269394,0,0.000673294,0,0.000179927,0,0,2,1,1,2,11,0,1,11,0,2,0,0,1,5.5670103,25.43814433,549,17998.80396,2,0,697334.7594,204326.1346,34036.89218,458971.6914,6,2,3,50,0,11,2,109800.0183,372,13510339.23,3658673.184
510,0,0,3.10E+11,200.0000749,75701.27273,0.295584679,0.415205638,0.021578789,0.131482124,0.050471624,0.005044937,0,0,0.02152284,0.001352628,0,0.014617284,0,0.000608444,0,0.00030454,0,0,0,0,0,0,16,0,0,14,0,0,0,0,0,1.10358566,6.50996016,528,197987.658,0,0,510238.3144,22814.07571,26444.7056,460979.5335,9,3,3,40,0,0,0,105600.0395,510,13510948.84,3658841.984
514,0,0,3.10E+11,181.751815,52245.82353,0.318892161,0.323564847,0.111186028,0.152395884,0.045559247,0.000499725,0,0,0.111186028,0.002801259,0,0.021893183,0,0.008957863,0,0.0000143,0,0,2,0,1,1,13,0,1,12,0,2,0,0,1,2.1015873,12.54285714,311,55539.85364,1,0,559513.444,59134.03356,38801.6085,461577.7671,6,2,3,40,1,2,2,56524.81447,514,13510370.46,3658962.848
509,0,0,3.10E+11,199.9999152,75367.92857,0.399203618,0.331920942,0.031935374,0.160346985,0.036917051,0.007293383,0,0,0.031880697,0.000864029,0,0.011233648,0,0.001270612,0,0.000209808,0.000198364,0,0,0,1,1,15,0,0,14,0,0,0,0,0,1.67576792,9.89419795,589,172487.0262,1,0,561192.0249,46360.37187,33689.96446,481141.7247,9,3,3,40,1,2,0,117799.9501,509,13510753.09,3658882.976
576,0,1,3.10E+11,200.000015,60235.26316,0.403317134,0.272021612,0.089436213,0.132709185,0.046726227,0.005392075,0,0,0.089436213,0.002058983,0,0.006608645,0,0.001476606,0,0.00025781,0.00000954,0,0,1,1,2,20,0,0,13,0,1,0,0,0,5.73669468,25.82352941,440,30352.87135,2,0,716069.5273,193835.8422,34036.89218,488196.7669,6,2,3,40,0,11,1,88000.0066,576,13510568.55,3658621.141
578,0,0,3.10E+11,199.9999701,57396.73684,0.438494364,0.242670377,0.082947095,0.160450935,0.037341436,0.003873507,0,0,0.082947095,0.00091966,0,0.013947487,0,0.001612345,0,0.000693321,0.000207901,0,0,0,1,1,17,0,0,14,0,1,0,0,0,3.49358973,16.81089744,419,101808.573,1,0,643517.6961,110422.0351,34036.89218,499058.7804,9,3,3,40,1,5,1,83799.98747,578,13510642.08,3658808.944
508,0,0,3.10E+11,199.9999982,55870.5,0.305312792,0.374321302,0.094088872,0.150778453,0.043503443,0.002831777,0,0,0.094088872,0.001254718,0,0.030603091,0,0.002904574,0,0.000262578,0.000198364,0,0,0,1,1,18,0,1,15,0,1,0,0,1,1.89240505,11.36392405,335,106930.2434,1,0,587420.2683,51706.1048,33723.8,501990.3683,9,3,3,40,0,2,1,66999.9994,508,13510557.31,3658923.876
36,1,0,0,200.0000352,37653.66667,0.539970571,0.034599738,0.139290896,0.163206794,0.012694185,0.001346155,0,0,0.139290896,0.02243909,0,0.001531948,0,0.000946218,0.00000052,0.000248042,0.0000139,1,12,2,3,5,37,2,3,12,0,1,2,1,3,20.44444445,79.26222222,375.1666667,15043.43459,5,0,319747.1303,253582.4772,6.546713661,0,12,4,3,40,1,27,2,75033.34655,36,13510590.02,3661616.338
321,0,0,0,199.9999414,51237,0.178567886,0.48972559,0.111274401,0.135772546,0.03342104,0.017787139,0,0.0000636,0.111274401,0.001911322,0,0.04658699,0.0000377,0.006725788,0.0000275,0.000413418,0,1,22,7,12,19,48,7,7,33,2,3,7,1,3,31.45588234,105.3970588,36.75,18767.92392,19,29998.59787,366320.1798,366039.4693,280.7103867,0,6,2,3,50,0,74,4,7349.997846,321,13516284.38,3658591.414
4,0,0,3.10E+11,200.0000281,45199.13889,0.262590408,0.13596185,0.409045537,0.115576426,0.0452528,0.001639048,0,0.0000668,0.409045537,0.001111666,0,0.001030922,0,0.001022021,0,0.000442505,0,0,15,3,7,10,61,10,2,17,4,4,7,0,2,29.64206642,116.597786,198,20590.76537,10,84215.40546,444713.2406,444212.0134,501.2464265,0,3,1,3,40,0,50,4,39600.00556,4,13515990.37,3660947.8
820,0,0,3.10E+11,199.9999706,46955.85714,0.271957111,0.08677702,0.293109322,0.127222729,0.013675022,0.008353901,0,0.00000401,0.293109322,0.011556149,0,0.016622066,0.000248241,0.001835251,0.0000495,0.000189495,0.0000168,0,11,4,5,9,21,2,2,20,0,2,3,1,4,48.55,171.2722222,1512.333333,0,9,0,499582.9496,498983.0061,599.9357066,0,9,3,3,60,0,34,3,302466.6221,820,13516071.97,3661516.221
823,0,0,3.10E+11,200.0000275,46593,0.316859436,0.079224491,0.350500965,0.069533062,0.013598633,0.003373146,0,0.0000833,0.350500202,0.006830025,0.000000954,0.007214928,0,0.001257038,0,0.000561619,0.000000954,0,9,3,5,8,30,1,3,15,0,2,1,1,1,49.37341772,175.6392405,1625.5,0,8,0,473739.4008,473121.6186,617.7920975,0,7,2,3.5,60,0,25,3,325100.0447,823,13516540.11,3661878.975
956,0,1,3.10E+11,200.0000344,47458.38889,0.243183136,0.159127553,0.372590383,0.144222577,0.026432991,0.026127497,0,0,0.372590383,0.000362078,0,0.005827586,0,0.00537014,0,0.000636419,0.0000194,1,13,5,8,13,62,10,1,15,3,1,7,0,3,25.4031746,97.21587302,610,29644.17797,13,89039.67285,471774.5162,471002.1906,772.3553828,0,9,3,3,40,1,45,1,122000.021,956,13508783.26,3661064.25
429,1,3,3.10E+11,122.7601423,51693.18919,0.384606361,0.115614891,0.187060356,0.106539726,0.033180237,0.024853706,0,0.000138283,0.187060356,0.004430771,0,0.008688927,0,0.000427246,0.001524925,0.001155853,0.000292778,1,19,8,10,18,51,7,7,31,2,2,7,1,2,30.63926942,106.0958904,794,11484.24177,18,29998.59787,408250.1759,407184.5435,1065.611108,0,9,3,3,60,1,67,3,97471.55299,429,13516062.62,3658467.06
1086,1,2,3.10E+11,200.0000929,44511.21875,0.240168254,0.278894424,0.263479233,0.137104988,0.050935745,0.012653987,0,0.00000127,0.263479233,0.001643817,0,0.000590642,0,0.000420888,0,0.000645955,0.000299136,1,12,4,11,15,52,6,2,17,0,1,8,0,1,26.0737705,97.74590164,815,19129.06363,15,122136.9533,343122.0817,341879.9834,1242.115623,0,6,2,3,50,2,46,1,163000.0757,1086,13517597.02,3661045.267
46,0,0,3.10E+11,93.97484538,34741.75,0.539805889,0.078649044,0.145599365,0.124618769,0.007474184,0.01183176,0,0,0.145599365,0.044111013,0,0.003964186,0,0.015336275,0,0.000498772,0.00012064,0,3,0,0,0,7,0,0,2,1,0,1,0,0,26.68965517,112.1954023,417.6666667,5323.503156,0,0,167425.9473,165961.3444,1464.591117,0,6,2,3,40,1,10,0,39250.16042,46,13509810.52,3662100.724
553,0,0,3.10E+11,200.000038,35736.71429,0.431590796,0.18384409,0.137553453,0.135096073,0.031515837,0.010016441,0,0,0.137553453,0.024414301,0,0.001306772,0,0.012479782,0,0.000423431,0.000138283,0,4,0,0,0,12,1,0,4,1,0,1,0,0,36.79338842,138.1487603,123.5,4451.334348,0,0,275932.8189,274468.2253,1464.591117,0,6,2,3,40,1,19,0,24700.00469,553,13509818.92,3661995.576
546,2,4,3.10E+11,199.9999566,39883.02632,0.233577251,0.333274841,0.202493668,0.149892807,0.033229828,0.023986816,0,0.000000477,0.202493668,0.000133514,0,0.001510143,0,0.001428127,0,0.000413895,0.000286102,0,22,5,14,19,39,9,5,25,0,4,9,1,1,34.36601307,122.3562092,739,980.8167331,19,65667.05363,558517.8809,556962.7011,1555.178277,0,6,2,3,40,1,49,5,147799.9679,546,13513789.3,3660273.463
38,0,1,0,1.627800028,36774,0.55317688,0.081600666,0.118292332,0.125098228,0.006428719,0.017686367,0,0,0.118292332,0.038629055,0,0.000093,0,0.017648697,0,0.000510216,0.00024128,0,3,0,0,0,6,0,0,2,1,0,1,0,0,27.50617285,113.691358,136,4503.587663,0,0,145122.103,143499.0701,1623.021305,0,6,2,3,40,0,2,0,221.3808038,38,13509856.82,3662088.296
276,0,1,3.10E+11,199.9999867,47376,0.37747754,0.139520963,0.157425245,0.178500811,0.025330014,0.025310304,0,0.000111898,0.157425245,0.003806538,0,0.00505903,0.0000634,0.002872467,0.0000219,0.000545396,0.000678062,1,8,2,4,6,52,4,2,20,3,1,1,3,4,33.94470046,110.9723502,1371.833333,50983.94695,6,0,516767.5552,515011.6486,1755.856975,0,12,4,3,60,1,41,4,274366.6484,276,13515357.28,3658496.79
1144,0,0,3.10E+11,108.8612181,51858.45455,0.324237823,0.045202891,0.42533652,0.135655403,0.024226189,0.023655256,0,0,0.42533652,0.000225067,0,0.011508942,0.000236193,0.002926826,0,0.000247002,0.001037916,1,13,4,6,10,11,3,3,14,0,1,4,1,3,46.48292684,153.795122,181.5,0,10,0,544557.3689,542769.8464,1787.529122,0,6,2,3,40,0,28,2,19758.31109,1144,13508525.18,3658022.757
1128,1,0,3.10E+11,200.0000332,48289.86207,0.404108047,0.08894515,0.276658297,0.166077137,0.015060425,0.024399996,0,0,0.276658297,0.012219429,0,0.006818295,0,0.001403332,0,0.000958443,0.000695467,1,13,5,7,12,11,4,4,17,1,1,4,1,4,47.00904978,159.4886878,823.3333333,0,12,0,605201.1621,603413.6317,1787.529122,0,6,2,3,40,1,34,2,164666.694,1128,13508481.55,3657035.262
835,1,3,3.10E+11,200.0000143,47464.76667,0.289091587,0.181058168,0.30418539,0.144365072,0.039108515,0.011848927,0,0.0000725,0.30418539,0.007774115,0,0.003141165,0,0.004879951,0,0.000362635,0.000693798,1,21,6,11,17,13,4,3,18,1,3,5,1,4,46.63562752,154.340081,262,0,17,0,621841.633,620054.1289,1787.529122,0,6,2,3,40,1,32,4,52400.00375,835,13516641.6,3662489.366
1127,0,0,3.10E+11,199.9999979,56038.625,0.352049589,0.125203848,0.318573713,0.145736694,0.015543938,0.017082691,0,0.000161409,0.318573713,0.019080639,0,0.023316383,0,0.001536369,0,0.000883341,0,1,15,4,7,11,11,2,3,15,1,1,3,1,3,45.63519314,151.0085837,963.5,0,11,0,669212.3236,667424.8069,1787.529122,0,6,2,3,60,1,24,2,192699.998,1127,13508883.79,3657198.347
524,0,2,3.10E+11,200.0000142,54544.27273,0.310367107,0.2166996,0.225571632,0.178177834,0.03028059,0.005028725,0,0.002532959,0.225571632,0.006110191,0,0.005835056,0,0.001852036,0.0000844,0.000582695,0.000391483,1,14,4,9,13,12,1,1,14,2,1,4,0,2,44.72027973,152.1678322,469,0,13,9350.99633,742373.3752,740585.8642,1787.529122,0,6,2,3,40,1,14,1,93800.00666,524,13514222.44,3661070.786
726,0,0,0,199.9999776,40098.5,0.208046913,0.489281178,0.066340446,0.050175667,0.054755688,0.000000954,0,0,0.061380386,0.003070831,0,0.000721455,0,0.000692844,0,0.00000858,0,0,8,2,5,7,30,2,4,11,2,1,2,0,2,42.50806452,158.9193548,242,30425.06178,7,6268.345573,262399.492,260593.7972,1805.686892,0,3,1,3,40,0,8,1,48399.99458,726,13515372.49,3662062.593
442,0,0,3.10E+11,199.9999359,46097.625,0.261178017,0.239436944,0.199186643,0.134189606,0.026820024,0.011669,0,0,0.199186643,0.003754934,0,0.025576115,0,0.004302025,0.0000181,0.000313282,0.000345866,0,18,1,14,15,43,9,2,19,2,4,9,0,1,37.06962024,150.0443038,1078,24834.83055,15,86529.38147,362437.731,360607.6956,1830.067601,0,6,2,3,40,1,65,4,215599.9309,442,13515588.09,3660935.62
928,0,0,3.10E+11,200.0000796,52949.625,0.168557803,0.446691831,0.146623294,0.07951355,0.044618924,0.001655261,0,0.0000633,0.146623294,0.04285113,0,0.003078143,0,0.002833684,0,0.0000744,0,2,11,4,11,15,36,10,3,20,1,0,6,2,1,46.32420092,164.543379,249,35530.9035,15,0,620045.2067,618003.0525,2042.181941,0,6,2,3,40,1,60,2,49800.01982,928,13507640.68,3658180.176
1035,0,1,3.10E+11,267.1978596,56503.21429,0.415673256,0.124177933,0.215143919,0.196143627,0.026159763,0.011072159,0,0.00000978,0.215143919,0.001198292,0,0.000870466,0.000000477,0.000817537,0,0.0000267,0.0000699,3,4,0,2,2,47,12,0,7,0,2,1,4,0,26.07368422,156.8526316,908.5,32162.26867,2,0,431638.1417,429506.7527,2131.381865,0,9,3,3,40,2,25,6,242749.2554,1035,13517168.86,3661327.121
1135,1,0,3.10E+11,200.0000447,42766.83333,0.449950377,0.133396784,0.187269529,0.141187668,0.017416636,0.039859931,0,0,0.187269529,0.006837527,0,0.009741465,0,0.005901019,0,0.001490752,0.00117143,1,12,5,11,16,40,6,0,16,0,1,5,0,0,26.80821916,101.1461187,931,11948.85772,16,156398.1783,299831.9874,297379.8027,2452.20567,0,12,4,3,60,1,52,1,186200.0416,1135,13508796.13,3657412.516
905,0,1,3.10E+11,200.0000282,37675.12195,0.231601851,0.162448066,0.176258905,0.138555118,0.022043637,0.030160223,0,0.0000337,0.176258905,0.008970806,0,0.007317543,0.0000138,0.003555434,0.000193732,0.000859533,0.001858984,1,12,1,1,2,57,19,4,14,0,1,4,1,4,29.13636365,123.7348485,1359.666667,67926.03368,2,62973.79038,162694.2223,160148.2647,2545.943559,0,6,2,3,40,1,22,2,271933.3717,905,13514538.44,3660124.881
1123,0,0,3.10E+11,200.0000377,52523.38462,0.366554419,0.212959607,0.203356425,0.172086557,0.014208317,0.02079471,0,0.00000922,0.203356425,0.000818094,0,0.020728588,0,0.0024635,0,0.000435193,0.000461102,3,6,1,2,3,14,3,0,2,0,0,1,0,0,51.53521128,187.028169,643.3333333,0,3,0,499998.1961,497160.1084,2838.077254,0,9,3,3,60,0,19,0,128666.6909,1123,13508283.91,3657028.091
1136,0,0,3.10E+11,199.9999658,44802.18919,0.45069313,0.046782017,0.259670893,0.153797626,0.023073514,0.037204107,0,0.00000429,0.259670893,0.006367207,0,0.001797358,0,0.005116463,0,0.00228548,0.001063029,1,13,6,14,20,34,4,3,19,0,2,7,0,1,30.88652482,100.7553192,823.5,11629.92648,20,97277.27364,351991.3489,348757.8076,3233.552055,0,12,4,3,60,0,45,2,164699.9718,1136,13508444.42,3657898.497
1137,2,0,3.10E+11,200.0000442,48635.79412,0.447548866,0.080443064,0.21236817,0.173007806,0.020473639,0.027971745,0,0.00000429,0.212351004,0.010032177,0,0.001752059,0,0.004901727,0,0.003173669,0.001762072,1,10,3,12,15,20,0,5,21,0,2,4,0,2,31.29329608,98.43296089,747.25,9486.582093,15,70230.26012,436172.2551,432938.6959,3233.552055,0,12,4,3,40,1,32,2,149450.033,1137,13508561.45,3657736.385
32,0,1,3.10E+11,274.0996849,50091.225,0.356992245,0.215101242,0.192175627,0.159859419,0.028913021,0.020615816,0,0.000510454,0.192149878,0.003296137,0,0.003350973,0,0.003974199,0,0.001088858,0.001048565,1,10,4,11,15,31,3,4,24,4,2,5,0,2,28.86247088,91.97435897,364,11018.16423,15,53070.76161,560630.2192,557396.6632,3233.552055,0,6,2,3,40,0,26,2,99772.2853,32,13516518.58,3661625.874
543,0,9,3.10E+11,200.0000067,43300.18519,0.246844769,0.411290646,0.121401787,0.150032997,0.037945271,0.005030632,0,0.000124454,0.121401787,0.00014019,0,0.008852959,0,0.0007267,0,0.0000434,0.00000381,2,17,5,15,20,36,2,5,22,1,1,9,1,2,42.9862069,138.8586207,605,26472.93613,20,0,581169.8994,577920.1469,3249.793716,0,6,2,3,40,1,51,2,121000.0041,543,13513189.6,3660266.882
1085,1,0,3.10E+11,199.999977,45989.26829,0.069673538,0.462497075,0.277458509,0.105312665,0.049545288,0.018898646,0,0.0000861,0.277458509,0.000000954,0,0.004918416,0,0.000522614,0.00000127,0.000443776,0.00033474,1,14,5,13,18,51,6,4,22,0,2,8,0,2,23.82634732,78.20359281,827,28894.50715,18,76948.93766,402502.2985,398493.1768,4009.124819,0,6,1,3,50,0,31,2,165399.981,1085,13517768.18,3661185.774
545,1,1,3.10E+11,200.0000133,39345.8,0.079474449,0.540629387,0.174399376,0.100466251,0.063966274,0.020334721,0,0.00000381,0.174399376,0.001644135,0,0.014570713,0,0.000382423,0,0.0000677,0,2,19,4,13,17,39,3,5,24,1,4,10,1,1,36.89259259,128.5814815,794,21391.01536,17,53279.89787,518649.9011,513847.0412,4802.883348,0,6,2,3,40,0,49,5,158800.0106,545,13513589.31,3660272.034
544,3,10,3.10E+11,200.0000146,39821.56667,0.110765457,0.471347332,0.211481571,0.103816032,0.064334869,0.001471996,0,0.0000105,0.211481571,0.008187771,0,0.003342628,0,0.000438213,0,0.0000153,0,2,21,4,13,17,39,4,5,24,1,3,9,1,1,41.92279411,139.9227941,590,26157.81018,17,13347.32456,550172.9912,545280.9018,4892.118019,0,6,2,3,40,0,29,4,118000.0086,544,13513389.33,3660269.457
178,5,26,3.10E+11,200.0000213,40584.36667,0.294052601,0.250046253,0.219889641,0.146600246,0.036676884,0.037164211,0,0,0.219889641,0.000602722,0,0.004662037,0,0.003684521,0.000585079,0.001113892,0.000286102,0,22,4,12,16,40,4,5,23,0,4,9,0,1,34.79779413,124.4669118,1499,4914.004547,16,63676.67259,501145.2968,496013.0257,5132.286073,0,6,2,3,50,1,55,4,299800.0319,178,13513739.47,3660265.629
957,0,0,3.10E+11,200.0000144,48361.28571,0.259022713,0.156655312,0.392772992,0.112291018,0.031774203,0.026480993,0,0,0.392772992,0.00000318,0,0.001294454,0,0.001498858,0,0.000554721,0.001673063,1,15,5,5,10,71,11,5,21,2,1,9,0,4,22.49391727,75.19951338,446,29671.39443,10,56617.60455,463434.565,457730.2741,5704.304128,0,6,1,3,40,1,31,1,89200.00642,957,13508735.22,3661460.915
1157,0,14,3.10E+11,250.8966935,49711.83333,0.171138287,0.417708397,0.187297583,0.097193003,0.039492369,0.048862696,0,0.000194788,0.187297583,0.013309479,0,0.001384258,0,0.001259089,0.0000682,0.000306606,0.000210047,1,16,2,6,8,56,4,6,24,0,1,3,2,4,33.03187251,109.247012,178,50807.77772,8,0,547896.0364,542113.4409,5782.561575,0,6,2,3,40,1,51,3,44659.61144,1157,13515974.12,3661444.696
31,0,12,3.10E+11,199.9999504,48917.31373,0.088569641,0.440868855,0.281430244,0.095279217,0.037185669,0.017169952,0,0.000129223,0.281430244,0.000162125,0,0.014116287,0,0.000770092,0.00000191,0.000656128,0.000370502,1,10,6,12,18,48,8,5,26,4,2,10,0,2,26.19858155,82.1749409,337,24258.46203,18,57710.22568,500869.102,495058.4804,5810.617932,0,6,1,3,40,1,22,2,67399.98328,31,13516491.99,3661420.464
296,0,1,3.10E+11,199.9999924,46718.5625,0.416413879,0.242964554,0.101269531,0.171301651,0.025094032,0.018795395,0,0.000125313,0.101269531,0.003151131,0,0.00755291,0.0000467,0.002771378,0.000414848,0.000531387,0.000618553,1,4,1,0,1,44,8,1,6,1,2,2,1,3,20.5185185,149.8518519,870.3333333,59396.61406,1,89071.90989,154021.7233,148171.362,5850.361749,0,6,1,3,40,1,30,3,174066.66,296,13513832.37,3658940.994
94,3,0,3.10E+11,0.096140733,63944.43137,0.331237316,0.070867062,0.346745968,0.181952953,0.014633656,0.038483143,0,0,0.346745968,0.0000658,0,0.000724316,0,0.001245022,0,0.0000582,0.0000234,1,20,3,9,12,31,8,6,26,0,1,6,1,5,22.23033708,74.38764045,571,2480.453893,12,902.4248902,409699.5416,403821.8522,5877.710403,0,6,2,3,40,1,34,2,54.89635854,94,13517181.89,3661329.318
396,3,1,3.10E+11,199.9999844,59995.28378,0.322993279,0.079910437,0.34860754,0.167428335,0.018956661,0.038279057,0,0.000787576,0.34860754,0.00500234,0,0.003775438,0,0.001884143,0.0000378,0.000425339,0.0000199,1,28,3,11,14,36,11,10,30,1,2,8,1,6,20.69067798,67.15254237,1427,9384.60866,14,910.4478184,497051.8458,491159.1156,5892.760962,0,6,2,3,50,2,44,3,285399.9777,396,13517152.12,3661424.143
430,0,4,3.10E+11,200.0000348,50467.75,0.209205627,0.271258672,0.306945483,0.095594088,0.050666491,0.000198046,0,0.0000696,0.306945483,0.000417074,0,0.003002167,0.0000207,0.00209713,0,0.000251134,0.0000938,1,21,7,11,18,50,7,7,30,2,1,7,1,2,35.18421052,118.8991228,0,0,18,29998.59787,487621.4316,481717.3428,5904.074349,0,3,1,3,40,0,62,2,0,430,13516009.35,3658619.393
962,0,0,3.10E+11,3.46073186,63099.82692,0.331237316,0.070867062,0.346745968,0.181952953,0.014633656,0.038483143,0,0,0.346745968,0.0000658,0,0.000724316,0,0.001245022,0,0.0000582,0.0000234,1,19,3,8,11,32,8,7,27,1,1,6,1,5,22.2259887,74.17514124,571,2480.453893,11,0,414932.7943,408958.6876,5974.12253,0,6,2,3,40,0,33,2,1976.077892,962,13508593.13,3662043.683
1,2,1,3.10E+11,200.0000506,57680.66667,0.315923214,0.103481293,0.373140812,0.097881079,0.018486738,0.022250652,0,0.000109911,0.373121023,0.001420736,0,0.003051758,0.0000231,0.004838943,0,0.000413179,0.000564575,1,22,6,16,22,51,12,7,36,0,1,9,1,5,23.85904256,100.6143617,450.5,14132.3776,22,10205.38964,415185.4102,409211.3274,5974.12253,0,6,1,3,40,1,41,2,90100.0228,1,13517167.65,3661057.112
961,0,0,3.10E+11,14.89507672,63099.82692,0.331237316,0.070867062,0.346745968,0.181952953,0.014633656,0.038483143,0,0,0.346745968,0.0000658,0,0.000724316,0,0.001245022,0,0.0000582,0.0000234,1,20,3,9,12,33,8,7,27,1,1,6,1,5,21.90358129,73.24242424,571,2480.453893,12,891.9989641,418336.534,412362.429,5974.12253,0,6,2,3,40,1,34,2,8505.088807,961,13508552.62,3662239.523
394,0,0,3.10E+11,199.9999957,60129.04688,0.303692818,0.149653276,0.318506718,0.127738317,0.029719989,0.048541228,0,0.0000725,0.318506718,0.005782604,0,0.008736928,0,0.000903924,0,0.0000332,0.00000779,1,22,5,13,18,41,11,6,36,0,1,8,1,6,21.28978622,90.19477435,1341,6320.037848,18,3312.106652,446988.4971,441014.3937,5974.12253,0,6,2,3,40,0,51,2,268199.9942,394,13517213.82,3661233.908
963,0,0,3.10E+11,85.64822384,54951.05882,0.19084549,0.189021587,0.431781292,0.077578068,0.038150787,0.010728836,0,0,0.431781292,0.007800102,0,0.009112358,0,0.001918316,0.001427174,0.000761986,0.001516819,1,13,2,8,10,50,9,8,27,1,2,6,0,4,19.27333333,60.37111111,34,19840.98816,10,19199.90152,476808.8796,470834.7633,5974.12253,0,3,1,3,40,2,23,2,2912.039611,963,13508476.08,3662632.132
765,0,1,3.10E+11,167.6246368,58437.01667,0.205201785,0.128403982,0.465303421,0.030062358,0.017414729,0.05729262,0,0,0.465303421,0.008211454,0,0.006736755,0,0.000670751,0.000951449,0.000217438,0,2,16,3,10,13,52,10,8,30,2,1,8,1,5,20.70700636,65.2059448,18,19840.98816,13,11876.96689,500972.1579,494998.0435,5974.12253,0,3,1,3,40,1,37,2,3017.243462,765,13516884.54,3661188.426
959,2,0,3.10E+11,199.9998955,50388.13333,0.26805083,0.223220189,0.305204074,0.124320984,0.042679151,0.015158335,0,0,0.305204074,0.00000318,0,0.003445943,0,0.003850937,0,0.000774066,0.00195694,1,13,5,8,13,58,12,9,27,1,2,9,0,5,21.07843137,69.8496732,457.5,21255.44076,13,35689.46249,504961.3683,498987.2459,5974.12253,0,6,1,3,40,1,17,2,91499.95219,959,13508640.16,3661849.317
1090,0,0,3.10E+11,199.9999378,57535.34328,0.0667394,0.529044151,0.210313479,0.081128756,0.062092781,0.027526855,0,0.00000731,0.210313479,0.002120972,0,0.007086436,0.000150998,0.001597722,0,0.000490506,0.000161171,1,22,2,9,11,38,8,8,27,2,2,8,1,5,19.80566802,63.24696356,919,18584.08079,11,20216.49613,525639.9568,519665.8542,5974.12253,0,6,2,3,50,0,39,3,183799.9428,1090,13516262.55,3659970.411
1218,0,0,3.10E+11,167.0678054,54830.2069,0.259478887,0.205987295,0.338495572,0.108107567,0.050148964,0.00462087,0,0,0.338490804,0.004419963,0,0.003196716,0,0.003353437,0,0.001678467,0.003161748,1,17,2,9,11,47,10,8,27,2,2,6,0,4,21.08836207,67.26724138,93,19840.98816,11,20216.49613,535636.2642,529662.1444,5974.12253,0,6,2,3,40,2,28,2,15537.3059,1218,13516787.13,3661348.394
960,1,0,3.10E+11,257.889929,59324,0.233590698,0.159093094,0.387896347,0.137592125,0.032684898,0.022718048,0,0,0.387896347,0.0000311,0,0.003886986,0,0.001580429,0,0.0000946,0.00000935,1,22,4,8,12,50,11,9,32,2,2,9,1,7,20.70221327,68.58551308,552.6666667,13674.33616,12,13435.99337,545750.8095,539776.6982,5974.12253,0,6,2,3,40,0,41,3,142527.1674,960,13508687.33,3661654.959
958,0,0,3.10E+11,200.0000579,57020.54386,0.208871841,0.126892726,0.464872996,0.113789558,0.047081947,0.010999997,0,0,0.464872996,0,0,0.001418749,0,0.003724416,0,0.001106898,0.001011213,2,16,2,7,9,52,11,8,26,2,2,6,1,5,22.28451883,71.60669456,470,19840.98816,9,20418.53069,558850.0831,552875.9739,5974.12253,0,6,2,3,40,1,35,3,94000.02721,958,13508764.37,3661263.356
1217,0,10,3.10E+11,154.7442641,52576.375,0.170698484,0.334276199,0.35743014,0.030807177,0.019468943,0.01454862,0,0,0.35743014,0.005344709,0,0.015879313,0.0000604,0.001745542,0.000951449,0.000225385,0,1,14,2,10,12,58,9,9,29,1,1,6,0,4,19.17647059,61.23739496,19,19840.98816,12,21438.04091,489211.4648,482843.0907,6368.379763,0,3,1,3,40,2,26,1,2940.141018,1217,13516724.76,3661177.491
423,0,0,3.10E+11,106.762637,49754.91667,0.37846756,0.17373244,0.206617355,0.164949099,0.036816597,0.023910522,0,0,0.206617355,0.000191053,0,0.001579603,0,0.004284859,0.0000769,0.001061757,0.00103124,1,4,1,0,1,40,3,2,7,1,1,3,1,3,25.91304347,232.4782609,486,58372.62829,1,78985.60938,167966.1193,161473.3716,6492.753635,0,6,1,3,40,1,28,2,51886.64158,423,13513743.6,3658917.625
